StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
      110,      00,   198607,   2.75,  73.51,    .91,    .91,   -.02,   -.73,    338,     12,   -.14,      0,    .01,    -.1,   -.29,    .51,     .1,  60.93,  86.09,
      110,      00,   198608,   2.82,  71.73,   1.08,   1.08,    .79,   -.24,    261,     20,    .55,    .21,    .24,   -.48,   -.92,    .48,    .22,  58.86,  84.58,
      110,      00,   198609,   3.59,   63.7,   2.18,   2.18,   3.65,   1.74,    159,     83,   2.49,   2.03,   1.62,    .78,     .2,    .76,     .7,  52.81,  74.59,
      110,      00,   198610,   2.81,  54.01,   2.66,   2.66,   2.11,   2.66,     50,    265,    .98,   2.03,   2.01,   1.39,      1,     .6,    .46,  42.42,  65.59,
      110,      00,   198611,   2.94,   41.4,   3.38,   3.38,   2.99,   3.38,     25,    561,   1.17,   1.41,   2.08,   1.95,    .93,     .3,    .49,  31.44,  51.33,
      110,      00,   198612,      2,  34.43,   3.61,   3.61,   1.73,   3.61,      9,    796,   -.67,     .4,     .8,   1.41,    .97,    .56,    .37,  25.14,  43.72,
      110,      00,   198701,   2.17,  31.44,    3.8,    3.8,   1.69,    3.8,      5,    917,   -.17,   -.59,    .23,   1.31,   1.07,    .85,    .56,  21.36,  41.52,
      110,      00,   198702,   2.33,  37.38,   3.62,   3.62,    .64,   3.62,      7,    709,    .51,    .18,   -.28,   1.43,   1.35,    .66,    .65,  27.16,  47.62,
      110,      00,   198703,   2.67,  42.57,    .04,   3.29,    .12,   3.28,     13,    578,     .4,    .61,    .36,    .83,   1.34,    .99,    .67,  31.24,  53.87,
      110,      00,   198704,   1.46,  53.53,  -1.26,   1.69,  -3.78,    .11,     22,    315,  -2.75,  -1.34,   -.77,   -.24,    .79,    .66,    .54,  39.38,  67.66,
      110,      00,   198705,   3.24,  62.96,  -1.33,   1.32,    -.6,   -.46,    127,    117,    .67,  -1.06,   -.56,   -.61,    .82,    .77,    .69,  50.54,  75.36,
      110,      00,   198706,   2.81,  70.25,  -1.47,    .91,   -.83,  -1.09,    240,     23,   -.35,    .22,   -.93,   -.49,    .12,    .66,    .76,  57.22,  83.28,
      110,      00,   198707,   2.83,  73.27,  -1.48,    .65,   -.49,  -1.39,    329,     10,    .08,   -.21,    .17,   -.39,   -.18,    .67,     .8,  60.69,  85.82,
      110,      00,   198708,   2.74,  71.87,  -1.28,    .63,    .14,  -1.21,    299,     16,    .34,    .21,   -.05,   -.49,   -.53,    .65,    .75,  59.14,   84.6,
      110,      00,   198709,   2.19,  65.25,  -1.49,  -1.49,  -1.03,  -1.49,    155,     65,   -.66,   -.29,    -.2,   -.79,   -.51,    .01,    .52,  51.78,  78.71,
      110,      00,   198710,   1.15,  52.95,  -2.12,  -2.12,  -2.33,  -2.12,     40,    345,  -1.89,  -1.65,  -1.34,   -.75,   -.96,   -.71,   -.07,     39,   66.9,
      110,      00,   198711,   2.55,  43.97,  -2.03,  -2.03,   -.39,  -2.03,     15,    501,    .54,   -.84,   -.93,   -.73,   -.86,   -.88,   -.35,  33.13,  54.81,
      110,      00,   198712,   2.87,  34.54,  -1.75,  -1.75,    .21,  -1.58,      8,    777,    .89,    .92,   -.21,   -.29,   -.66,   -.51,    .11,  25.18,  43.92,
      110,      00,   198801,   1.97,  27.79,  -1.79,  -1.79,   -.65,  -1.79,      5,    998,   -.56,    .24,    .49,   -.48,   -.28,   -.56,    .25,  17.44,  38.14,
      110,      00,   198802,   1.52,  33.69,  -1.99,  -1.99,  -1.17,  -1.99,      5,    768,   -1.4,  -1.42,   -.45,   -.96,    -.8,    -.9,   -.07,  21.72,  45.64,
      110,      00,   198803,   2.04,   42.4,  -2.38,  -2.38,  -1.77,  -2.38,     13,    593,   -.98,  -1.75,  -1.81,  -1.12,   -.96,  -1.14,   -.08,  29.89,  54.91,
      110,      00,   198804,   2.32,  51.82,  -2.36,  -2.36,   -.68,  -2.36,     28,    349,   -.43,   -.92,  -1.71,   -.48,  -1.12,   -.81,   -.05,  38.34,  65.28,
      110,      00,   198805,   2.07,  61.21,  -3.01,  -3.01,  -2.66,  -3.01,     91,    146,  -1.88,  -1.59,  -1.69,  -1.44,  -1.59,   -1.3,   -.33,  47.48,  74.95,
      110,      00,   198806,   1.61,  70.88,  -4.27,  -4.27,  -4.72,  -4.27,    215,     33,  -2.66,  -2.79,  -2.48,  -2.63,  -1.98,  -1.74,   -.72,   56.7,  85.03,
      110,      00,   198807,    2.7,  74.79,  -4.78,  -4.78,  -2.86,  -4.78,    356,      4,   -.28,     -2,  -2.24,  -2.21,  -1.54,  -1.74,   -.75,  61.38,  88.18,
      110,      00,   198808,   2.57,  73.67,  -4.99,  -4.99,  -2.11,  -4.99,    343,      7,   -.12,   -.35,   -1.8,  -1.96,  -1.82,  -1.84,   -.82,  60.46,  86.86,
      110,      00,   198809,   2.81,   64.6,  -4.24,  -4.24,    .71,  -3.92,    150,     76,    .71,    .44,    .22,   -1.6,  -2.05,  -1.64,  -1.06,   51.6,  77.61,
      110,      00,   198810,   1.43,  53.96,  -4.47,  -4.47,     -2,  -4.47,     46,    347,  -1.36,   -.56,   -.57,  -1.85,  -2.05,   -1.6,  -1.49,  40.89,  67.01,
      110,      00,   198811,   3.17,  43.29,  -3.67,  -3.67,   1.01,  -3.23,     20,    513,   1.54,     .2,    .43,   -.72,  -1.26,  -1.32,  -1.41,  32.52,  54.05,
      110,      00,   198812,   1.69,  33.46,  -4.01,  -4.01,  -2.14,  -4.01,      6,    828,  -1.23,    .31,   -.45,   -.26,  -1.34,  -1.78,  -1.52,  22.41,  44.51,
      110,      00,   198901,   2.05,  34.09,  -4.25,  -4.25,  -1.97,  -4.25,     15,    785,    -.4,  -1.13,    .05,   -.33,  -1.38,  -1.65,  -1.47,  23.04,  45.14,
      110,      00,   198902,   2.01,  29.17,  -3.82,  -3.82,   -.03,  -3.78,      7,    822,   -.21,   -.49,  -1.21,   -.36,  -1.09,  -1.48,  -1.56,  18.81,  39.54,
      110,      00,   198903,   2.91,  42.67,  -3.15,  -3.15,    .84,  -2.72,     20,    595,    .87,     .5,    .13,   -.29,   -.17,  -1.16,  -1.43,   30.9,  54.46,
      110,      00,   198904,   1.79,  52.88,  -3.69,  -3.69,  -2.59,  -3.69,     37,    343,  -1.78,   -.38,   -.42,   -.21,    -.5,  -1.44,  -1.35,  39.81,  65.93,
      110,      00,   198905,   3.26,  60.46,    .28,  -3.03,    .83,  -2.65,     93,    172,     .7,   -.51,    .06,   -.73,   -.27,   -.91,  -1.32,  47.73,  73.17,
      110,      00,   198906,    3.8,  68.13,   1.21,  -1.76,   2.88,    -.2,    207,     35,   2.13,   1.64,    .46,    .35,   -.04,    .02,  -1.09,  55.65,   80.6,
      110,      00,   198907,   2.86,  74.23,   1.62,  -1.04,   1.62,   1.08,    314,      7,    .17,   1.47,   1.42,    .51,    .39,    .07,   -1.1,  61.43,  87.03,
      110,      00,   198908,   2.73,  71.31,   1.92,   1.92,   1.41,   1.92,    264,     17,    .31,    .25,   1.38,     .7,   -.06,    .16,  -1.11,     59,  83.61,
      110,      00,   198909,   2.68,  64.08,   2.07,   2.07,   1.04,   2.07,    138,     77,    .42,    .48,    .47,    .57,    .49,    .09,  -1.01,  51.19,  76.95,
      110,      00,   198910,   1.89,  54.34,   -.17,   1.69,    -.5,   1.39,     48,    264,   -.53,   -.17,   -.05,    .83,    .37,    .32,   -.84,  41.16,  67.51,
      110,      00,   198911,   1.73,  42.93,   -.65,   1.02,  -1.49,   -.02,     17,    542,   -.84,   -.93,   -.56,    .19,    .12,   -.34,  -1.06,  31.03,  54.82,
      110,      00,   198912,   1.34,  27.73,  -1.54,  -1.54,  -2.86,  -1.54,      2,   1057,  -1.86,  -1.81,  -1.64,   -.97,   -.55,   -.49,   -1.5,  16.57,  38.89,
      110,      00,   199001,   2.79,   36.5,  -1.69,  -1.69,   -.95,  -1.69,     15,    727,    .95,   -.64,   -.95,   -.67,    .08,   -.15,  -1.18,  25.83,  47.16,
      110,      00,   199002,   2.68,   36.7,    .58,   -.94,   1.75,    .01,     15,    650,   1.25,   1.52,    .08,   -.39,    .18,    .13,   -.83,  25.23,  48.15,
      110,      00,   199003,   2.71,  44.74,    .39,   -.97,   -.39,    -.2,     21,    532,    .48,   1.11,   1.45,   -.37,   -.13,    .05,   -.63,  33.37,  56.12,
      110,      00,   199004,   2.49,  52.52,    .21,  -1.02,   -.44,   -.41,     30,    325,   -.04,    .32,    .87,   -.12,   -.16,    .41,   -.59,  40.01,  64.99,
      110,      00,   199005,   3.83,  58.86,   1.25,   1.25,   3.19,   1.25,     91,    193,   1.72,   1.16,   1.08,    .79,    .26,    .64,   -.15,  46.83,   70.9,
      110,      00,   199006,    2.5,  70.23,    -.5,    .62,   -1.5,   -.37,    233,     33,     -1,     .6,    .43,   1.25,   -.12,    .04,    .09,  57.22,  83.25,
      110,      00,   199007,   2.94,  73.26,   -.25,    .75,    .59,    .08,    315,      7,    .39,    -.5,    .62,    .91,    .11,    .06,    .14,  60.76,  85.75,
      110,      00,   199008,   2.65,  72.28,   -.14,    .76,    .26,    .19,    289,     12,     .1,    .25,   -.42,    .51,    .42,    .03,    .17,  59.63,   84.9,
      110,      00,   199009,   2.04,  67.35,    -.8,    -.8,  -2.02,    -.8,    171,     59,   -.99,   -.68,   -.37,    .06,    .83,   -.26,   -.07,  54.34,  80.37,
      110,      00,   199010,   2.76,  53.98,    .57,    .57,   1.72,    .57,     55,    250,     .9,    .11,    .11,    .46,    .76,    .15,    .33,  40.71,  67.23,
      110,      00,   199011,   2.09,  44.92,    .25,    .25,    -.8,   -.39,     18,    467,   -.23,    .47,   -.03,   -.29,    .31,    .29,    .01,  32.97,  56.89,
      110,      00,   199012,   2.69,  30.83,    .49,    .49,    .78,    .49,     10,    796,    .57,    .22,    .62,    .25,    .38,    .94,    .34,   19.8,  41.86,
      110,      00,   199101,   2.37,  29.48,    .78,    .78,   1.02,    .78,     11,    913,    .21,    .51,    .27,    .22,    .47,     .7,    .42,  19.72,  39.25,
      110,      00,   199102,   1.64,  39.81,     .1,     .1,  -1.78,   -.59,     10,    628,   -1.1,   -.57,   -.05,   -.07,   -.27,    .24,    .34,     28,   51.6,
      110,      00,   199103,   3.33,  43.32,    .74,    .74,   1.94,    .74,     21,    568,   1.62,    .57,    .56,     .8,    .47,    .53,    .43,  31.93,  54.73,
      110,      00,   199104,   3.35,  52.54,   1.34,   1.34,   2.04,   1.34,     45,    297,   1.73,   1.97,   1.28,   1.01,    .86,    .97,    .83,  40.66,   64.4,
      110,      00,   199105,   3.72,  61.97,   1.76,   1.76,   1.68,   1.76,    147,    113,   1.53,   1.99,   2.23,   1.64,   1.21,     .9,    .94,   50.4,  73.54,
      110,      00,   199106,   2.84,  69.08,   1.53,   1.53,   -.15,   1.38,    230,     36,   -.28,    .93,   1.58,   1.45,   1.39,   1.05,     .7,  56.84,   81.3,
      110,      00,   199107,    2.7,  73.89,   1.48,   1.48,    .31,    1.4,    333,      7,   -.28,   -.36,    .61,   1.26,   1.05,    .92,    .65,  61.14,  86.63,
      110,      00,   199108,    2.6,  72.99,    1.3,    1.3,   -.09,    1.1,    300,      9,   -.04,   -.29,   -.35,   1.79,   1.22,    .91,    .62,  60.26,  85.71,
      110,      00,   199109,   2.53,   64.9,   1.21,   1.21,    .15,   1.02,    151,     72,    .08,    .04,    -.1,   1.06,   1.13,   1.17,    .58,  52.25,  77.56,
      110,      00,   199110,    2.1,  54.75,   1.02,   1.02,   -.21,    .64,     62,    244,   -.17,   -.09,   -.12,     .3,    .89,    .85,    .67,   41.4,  68.09,
      110,      00,   199111,   2.49,  39.43,   1.19,   1.19,    .85,   1.17,      9,    590,    .44,    .18,    .17,    -.1,   1.26,   1.03,    .89,  29.39,  49.46,
      110,      00,   199112,   2.77,  35.74,    1.4,    1.4,    .99,    1.4,     10,    749,    .71,    .75,    .47,    .26,    .96,   1.08,   1.25,   26.1,  45.37,
      110,      00,   199201,   2.08,  33.62,   1.43,   1.43,    .51,   1.43,      6,    844,   -.34,    .25,    .44,     .2,    .45,    .88,   1.01,  23.72,  43.52,
      110,      00,   199202,   2.32,   39.7,   1.33,   1.33,    .16,   1.33,     10,    634,    .48,    .03,    .49,     .4,    .14,   1.27,    .95,  29.34,  50.07,
      110,      00,   199203,   2.51,  44.71,   -.33,    .86,     -1,     .2,     16,    596,    .08,    .38,    .06,     .4,    .24,    .85,    .88,  33.04,  56.35,
      110,      00,   199204,   2.06,  52.54,   -.86,   -.86,  -1.69,   -.86,     29,    344,  -1.07,   -.58,    -.2,    .23,    .08,     .3,    .76,  40.08,  64.96,
      110,      00,   199205,   2.29,  61.16,  -1.45,  -1.45,  -2.03,  -1.45,     80,    158,  -1.34,  -1.66,  -1.15,   -.49,   -.26,   -.35,    .34,  48.04,  74.28,
      110,      00,   199206,   3.39,  67.44,    .56,   -.74,   1.68,    .26,    171,     49,   1.01,   -.28,   -.69,   -.51,   -.09,   -.13,    .59,  55.08,  79.77,
      110,      00,   199207,   3.65,  71.22,   1.63,   1.63,   3.39,   1.63,    288,     17,   2.45,    2.2,    .69,    .21,     .4,    .27,    .79,   59.4,  83.03,
      110,      00,   199208,    2.9,  69.84,   2.38,   2.38,   2.74,   2.38,    231,     27,    .75,   2.33,   2.28,    .26,    .44,    .42,    .87,  57.34,  82.35,
      110,      00,   199209,   2.33,  64.67,   2.14,   2.14,    .02,   2.08,    152,     78,   -.36,     .2,   1.26,    .19,    .14,    .33,    .97,   51.8,  77.52,
      110,      00,   199210,   1.67,  54.54,   1.56,   1.56,  -1.08,    .97,     49,    301,   -.92,   -.85,   -.47,    .11,   -.09,    .15,    .67,  41.45,   67.6,
      110,      00,   199211,   3.27,  40.06,   2.51,   2.51,   3.34,   2.51,     14,    571,   1.71,    .57,     .3,   1.32,    .34,    .49,   1.02,  30.92,  49.19,
      110,      00,   199212,   2.79,  31.75,    3.3,    3.3,   3.13,    3.3,      8,    825,    .75,    1.6,    .78,    1.2,    .57,    .51,   1.01,   22.6,  40.87,
      110,      00,   199301,    3.2,  30.47,   4.34,   4.34,   4.14,   4.34,     13,    853,   1.62,   1.61,   2.08,   1.21,   1.29,    .98,   1.16,  21.33,  39.61,
      110,      00,   199302,   2.18,  31.14,   4.18,   4.18,    .86,   4.18,      6,    816,    .17,    1.4,   1.55,   1.16,   1.98,    .97,   1.33,  20.95,  41.31,
      110,      00,   199303,   2.85,  41.79,   4.04,   4.04,     .9,   4.04,     12,    653,    .76,    .65,    1.5,   1.48,   1.77,   1.12,    1.2,  31.01,  52.57,
      110,      00,   199304,   2.92,  49.91,    4.2,    4.2,   1.73,    4.2,     19,    374,    .88,   1.01,    .94,   1.95,   1.48,   1.54,   1.08,  37.98,  61.84,
      110,      00,   199305,   2.94,  60.89,   3.74,   3.74,   -.09,   3.65,     92,    138,    .08,     .6,    .79,   1.49,   1.29,   1.86,    .88,  48.38,  73.38,
      110,      00,   199306,   3.61,  67.21,   4.21,   4.21,   2.58,   4.21,    205,     43,   1.59,    .91,   1.11,   1.81,   1.75,   2.02,   1.11,  55.13,  79.27,
      110,      00,   199307,    3.3,  72.16,    4.8,    4.8,   3.06,    4.8,    342,     15,   1.43,   1.94,   1.33,   1.45,   2.45,   1.85,   1.32,  60.28,  84.02,
      110,      00,   199308,   2.77,  71.89,   4.98,   4.98,   2.01,   4.98,    312,     12,    .42,   1.22,   1.84,   1.64,   2.11,   1.78,   1.36,  59.54,  84.22,
      110,      00,   199309,   2.58,   63.3,   4.83,   4.83,    1.1,   4.83,    148,     92,     .2,    .39,    .96,   1.38,   2.01,   1.95,   1.42,  50.27,  76.32,
      110,      00,   199310,   2.19,  52.97,   4.59,   4.59,    .76,   4.59,     47,    304,   -.02,    .07,    .21,    .96,   1.23,   2.14,   1.49,  40.59,  65.34,
      110,      00,   199311,   2.12,  39.22,   4.43,   4.43,    .96,   4.43,     12,    587,   -.18,   -.13,   -.03,    .82,   1.03,   1.59,   1.36,  28.13,  50.29,
      110,      00,   199312,   1.96,   34.2,   4.11,   4.11,    .39,   4.11,      4,    822,   -.75,   -.58,   -.47,    .09,    .59,   1.17,   1.06,  24.37,  44.02,
      110,      00,   199401,   2.24,  29.34,   4.05,   4.05,   1.11,   4.05,      7,   1008,   -.03,   -.55,    -.5,   -.24,    .39,    .66,   1.04,   18.9,  39.78,
      110,      00,   199402,   2.15,  31.87,   3.89,   3.89,    .77,   3.89,     10,    798,    .11,    .02,   -.46,   -.31,    .42,    .67,   1.04,   20.7,  43.07,
      110,      00,   199403,   2.36,  44.51,   3.02,   3.02,   -1.4,   2.42,     19,    584,   -.24,   -.09,   -.13,   -.46,    .01,    .44,    .98,   32.2,  56.82,
      110,      00,   199404,   2.82,  52.66,   2.87,   2.87,    .46,   2.39,     39,    299,    .68,    .29,    .31,   -.18,   -.07,    .44,   1.16,  39.74,  65.61,
      110,      00,   199405,   2.43,  60.67,   2.09,   2.09,  -1.44,   1.02,     80,    181,  -1.01,   -.22,    -.3,   -.55,   -.42,    .19,   1.21,  47.86,  73.49,
      110,      00,   199406,    2.9,  70.95,   1.63,   1.63,   -.73,    .29,    260,     24,   -.15,   -.74,   -.27,   -.33,   -.52,   -.14,   1.11,  57.97,  83.93,
      110,      00,   199407,   3.09,  73.62,   1.54,   1.54,    .23,     .3,    325,      7,    .82,    .33,   -.32,   -.12,   -.37,   -.24,    .97,  60.75,  86.47,
      110,      00,   199408,   2.54,  72.21,   1.23,   1.23,   -.45,   -.13,    264,     19,    -.2,    .32,    .15,   -.23,    -.4,   -.34,    .87,   59.2,  85.23,
      110,      00,   199409,   2.14,  65.55,    .68,    .68,  -1.27,  -1.02,    139,     68,   -.77,    -.7,   -.18,   -.33,   -.38,   -.54,    .82,  52.41,  78.67,
      110,      00,   199410,   2.86,  54.21,   1.25,   1.25,    1.9,    .18,     49,    275,   1.06,    .35,    .21,   -.07,    .01,   -.24,   1.22,  42.51,  65.91,
      110,      00,   199411,    2.9,  42.57,   1.73,   1.73,   1.85,   1.07,     23,    493,   1.11,   1.42,    .85,    .72,    .33,     .1,    1.1,  32.25,  52.86,
      110,      00,   199412,   2.19,  36.23,   1.75,   1.75,    .59,   1.18,     10,    724,   -.33,    .57,    .97,    .61,    .32,    .21,    .89,  26.76,   45.7,
      110,      00,   199501,   3.18,  33.08,   2.69,   2.69,   3.35,   2.69,      6,    840,   1.59,    .88,   1.26,    .98,    .65,    .61,    .84,  23.99,  42.17,
      110,      00,   199502,    1.6,  37.36,   1.93,   1.93,  -1.45,   1.25,      8,    732,   -1.2,    .59,    .26,    .78,     .7,    .38,    .73,  25.93,  48.79,
      110,      00,   199503,   2.99,  43.34,   2.03,   2.03,    .89,   1.67,     19,    553,   1.02,    .03,   1.02,   1.33,   1.01,    .67,    .74,  32.27,  54.41,
      110,      00,   199504,   2.83,  49.41,   2.36,   2.36,   1.64,   2.36,     30,    378,     .7,   1.07,    .41,   1.14,   1.02,    .72,    .71,  37.31,   61.5,
      110,      00,   199505,    4.1,  58.64,   3.46,   3.46,   4.03,   3.46,     97,    186,   2.16,   1.84,   1.84,    1.5,   1.62,   1.49,      1,  47.21,  70.07,
      110,      00,   199506,   3.23,  67.55,   3.59,   3.59,   1.45,   3.59,    198,     37,    .62,   2.04,   1.84,      2,   2.02,   1.67,    .92,  55.26,  79.84,
      110,      00,   199507,   2.65,  73.54,   3.53,   3.53,    .93,   3.53,    345,      6,   -.42,    .16,    1.5,   1.11,    1.6,   1.44,    .75,  60.64,  86.45,
      110,      00,   199508,   2.66,  74.32,   3.22,   3.22,    .14,   3.21,    358,      9,    .13,   -.27,    .16,   1.71,   1.34,   1.52,    .72,   61.5,  87.12,
      110,      00,   199509,    2.2,  64.69,   2.65,   2.65,   -.71,    2.3,    152,     80,   -.64,    -.4,   -.52,   1.01,   1.37,   1.57,    .62,  51.82,  77.54,
      110,      00,   199510,   2.63,  54.45,   2.81,   2.81,    1.3,   2.81,     61,    238,     .7,    .15,    .15,   1.02,    .94,   1.42,    .78,  41.41,  67.48,
      110,      00,   199511,   2.37,  42.04,   2.71,   2.71,    .58,   2.71,     13,    597,    .24,    .63,    .24,    .22,   1.26,   1.17,    .85,  30.61,  53.46,
      110,      00,   199512,   2.25,  33.42,   2.57,   2.57,    .41,   2.57,      5,    863,   -.23,    .04,    .38,   -.01,    .86,    1.2,    .91,  23.56,  43.29,
      110,      00,   199601,   2.82,   29.7,   3.03,   3.03,   2.17,   3.03,      6,    931,      1,    .52,    .53,    .43,      1,    .96,   1.01,  18.61,  40.78,
      110,      00,   199602,   1.89,  35.69,   2.59,   2.59,   -.38,   2.38,      6,    730,   -.49,    .49,    .25,    .31,    .29,   1.16,    .98,  24.22,  47.16,
      110,      00,   199603,   2.24,  39.02,   2.24,   2.24,   -.26,   1.86,      8,    700,   -.51,   -.69,    .11,    .36,    .03,    .78,    .92,  26.94,  51.12,
      110,      00,   199604,   2.56,  50.65,   2.15,   2.15,    .43,   1.89,     27,    360,    .12,   -.23,   -.45,    .16,    .16,     .7,    .85,  37.58,  63.72,
      110,      00,   199605,   3.32,  60.98,   2.24,   2.24,    .94,   2.24,    124,    172,    .82,    .63,    .22,    .26,    .33,    .32,   1.08,  48.99,  72.95,
      110,      00,   199606,   2.87,  69.87,    1.9,    1.9,   -.33,   1.69,    226,     30,   -.22,    .41,    .36,    .26,    .39,    .14,    1.1,  57.07,  82.65,
      110,      00,   199607,   3.12,  73.63,   2.15,   2.15,   1.35,   2.15,    306,     10,    .91,    .33,    .66,    .05,    .34,    .33,   1.14,  60.98,  86.29,
      110,      00,   199608,   2.66,  72.43,   2.11,   2.11,    .54,   2.11,    288,     11,    .13,    .62,    .31,    .24,     .3,    .35,   1.17,  59.65,  85.21,
      110,      00,   199609,   3.44,  63.46,   3.01,   3.01,   3.34,   3.01,    138,     77,   2.14,   1.56,   1.69,   1.25,   1.02,    .94,    1.6,  51.51,  75.42,
      110,      00,   199610,   2.49,  53.65,   3.15,   3.15,   1.35,   3.15,     46,    279,    .48,   1.47,   1.33,   1.35,    .76,    .88,   1.53,  41.23,  66.07,
      110,      00,   199611,      3,  39.63,   3.91,   3.91,   3.26,   3.91,     15,    626,   1.27,   1.15,   1.74,   1.63,   1.28,   1.18,   1.55,  29.73,  49.51,
      110,      00,   199612,   3.29,  33.91,   5.07,   5.07,    4.7,   5.07,      7,    757,   1.65,   1.83,   1.65,   2.17,   1.86,   1.73,   1.71,  24.12,  43.68,
      110,      00,   199701,   2.81,  29.95,   5.62,   5.62,   3.21,   5.62,      8,    917,    .99,   1.74,   1.95,   2.18,   2.07,    1.6,   1.52,   20.1,  39.81,
      110,      00,   199702,   2.39,  36.05,   5.38,   5.38,   1.02,   5.38,     11,    665,    .64,   1.17,   1.88,   2.49,   2.49,   2.03,   1.75,  26.02,  46.08,
      110,      00,   199703,   2.44,  44.67,   4.43,   4.43,  -1.21,   3.92,     32,    541,   -.07,    .38,    .88,   1.76,   2.24,   2.06,   1.61,  32.23,  57.09,
      110,      00,   199704,   2.99,  47.91,   4.84,   4.84,    2.6,   4.84,     20,    407,   1.03,    .61,    .81,    1.8,   2.18,   2.18,   1.63,  35.96,  59.86,
      110,      00,   199705,   2.78,   59.4,   4.35,   4.35,    .03,   4.31,     87,    199,   -.25,    .49,    .31,   1.38,   2.04,   1.96,   1.34,  46.49,  72.28,
      110,      00,   199706,    3.4,  68.31,   4.45,   4.45,   1.64,   4.45,    187,     36,   1.04,     .4,     .8,    1.1,   1.85,   2.29,   1.42,  56.17,  80.42,
      110,      00,   199707,   2.71,  73.18,   4.27,   4.27,    .82,   4.27,    314,     10,   -.25,    .52,    .18,    .57,   1.68,    2.1,   1.49,  60.51,  85.84,
      110,      00,   199708,   2.68,  71.74,    4.1,    4.1,    .84,    4.1,    270,     18,    .18,   -.13,     .5,    .41,   1.38,    2.1,   1.48,  59.34,  84.15,
      110,      00,   199709,   2.54,  66.42,   3.63,   3.63,   -.16,   3.51,    172,     66,    .11,    .18,    .03,    .56,     .9,   1.64,   1.65,  53.89,  78.93,
      110,      00,   199710,   2.52,  53.92,   3.66,   3.66,    1.2,   3.66,     47,    277,    .52,    .42,    .42,     .4,    .67,   1.62,   1.66,  41.59,  66.24,
      110,      00,   199711,   2.29,  40.87,   3.51,   3.51,     .7,   3.51,     11,    594,    .11,    .43,    .37,    .51,     .5,   1.27,   1.61,  30.88,  50.85,
      110,      00,   199712,   2.31,     34,   3.38,   3.38,    .68,   3.38,      6,    802,   -.12,    .02,    .27,    .17,     .5,    .79,    1.5,  24.94,  43.05,
      110,      00,   199801,   3.36,  34.99,   4.18,   4.18,   3.46,   4.18,     12,    757,   1.86,   1.23,    .99,    .91,    .84,      1,   1.54,  25.66,  44.31,
      110,      00,   199802,   3.32,  38.71,   4.83,   4.83,   3.25,   4.83,      7,    623,    2.5,      3,   2.37,   1.77,   1.81,   1.55,   1.92,  29.61,  47.82,
      110,      00,   199803,   3.23,  41.34,   5.07,   5.07,    2.2,   5.07,     11,    593,   1.45,   2.42,   3.03,   2.13,   1.84,   1.92,   2.17,  30.83,  51.84,
      110,      00,   199804,   2.57,  51.06,   4.65,   4.65,    .32,   4.65,     24,    338,    .14,   1.05,   1.94,   1.88,   1.84,   1.67,   2.14,  38.66,  63.46,
      110,      00,   199805,   2.62,  62.47,   -.54,   3.63,  -1.62,   2.97,    139,    127,   -.59,    -.3,    .52,   1.84,    1.6,    1.6,   2.08,  49.78,  75.15,
      110,      00,   199806,   3.32,  68.13,   -.04,   3.71,   1.34,   3.49,    230,     47,    .84,    .07,    .11,    2.4,   1.82,   1.58,   2.27,   55.9,  80.35,
      110,      00,   199807,   2.86,  75.49,   -.05,   3.31,   -.06,   3.01,    353,      5,    .17,    .64,    .09,   1.55,   1.72,   1.66,   2.32,  62.89,  88.07,
      110,      00,   199808,   2.42,  74.03,   -.49,   2.52,  -1.34,   1.68,    339,      7,   -.54,   -.33,    .24,    .43,   1.73,   1.53,    2.2,  61.07,  86.95,
      110,      00,   199809,   2.51,  68.99,   -.89,   1.82,  -1.33,    .47,    213,     36,    .04,   -.29,   -.16,   -.05,   1.91,   1.54,   2.02,  56.01,  81.95,
      110,      00,   199810,   2.97,  55.13,    .63,   2.26,   1.89,   1.58,     62,    249,   1.23,    .93,    .59,    .45,   1.55,   1.73,   2.23,  43.32,  66.92,
      110,      00,   199811,   2.63,  44.91,    .73,    2.2,     .5,   1.64,     22,    486,    .67,   1.26,   1.04,    .93,    .94,   1.94,   2.08,  35.04,  54.73,
      110,      00,   199812,   2.08,  35.55,    .52,   1.83,    -.4,   1.12,     12,    718,   -.53,    .14,    .74,    .45,    .38,   1.83,   1.55,  25.11,  45.99,
      110,      00,   199901,   3.13,  33.78,    1.2,   2.37,   2.18,    2.3,     12,    841,   1.51,    .69,    .89,    .94,    .81,   1.59,   1.53,  23.13,  44.46,
      110,      00,   199902,   1.92,  39.49,    .77,   1.82,   -.91,    1.3,     12,    635,   -.42,    .96,    .44,   1.03,    .96,    .98,   1.46,  28.22,  50.76,
      110,      00,   199903,   2.19,   42.8,    .21,   1.16,  -1.42,      0,     13,    636,   -.62,   -.73,    .44,    .83,    .58,    .48,   1.39,  30.83,  54.75,
      110,      00,   199904,   2.87,  51.55,    .53,   1.38,   1.01,    .62,     44,    327,    .78,    .13,   -.09,    .62,    .75,    .66,   1.34,  39.67,  63.43,
      110,      00,   199905,   2.91,  60.06,    .52,   1.28,    .14,    .56,     98,    152,    .02,     .5,    .07,    .28,    .82,    .77,   1.41,  47.37,  72.73,
